"Date","texted","retweets","favorites"
2012-10-27,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-10-28," - Teucrium Corn Stock Analysis - hot penny stocks for 2011 -  ",0,0
2012-10-28," Looks like a decent trade plan. ",0,0
2012-10-28,"what I'm looking for to take a LONG trade in .   ",0,0
2012-10-29,"RT : USDA crop reports tomorrow at 4pm.   :)         ",0,0
2012-10-29,"Today In Commodities: More Upside For The Dollar?             ",0,0
2012-10-29,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-10-30," - Teucrium Corn Stock Analysis - day trading margin -  ",0,0
2012-10-30," Time Spread Looks Good for Picking  ",1,0
2012-10-30,"Not going to lie that the extra days off are just going to help my  earnings straddle and my  time spread",0,0
2012-10-30,"Today In : Gold Range Bound, Silver Falls            ",0,0
2012-10-30,"Today In Commodities: Gold Range Bound, Silver Falls            ",1,1
2012-10-30,"Today In Commodities: Gold Range Bound, Silver Falls             ",0,0
2012-10-31," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-10-31," - Teucrium Corn Stock Analysis - free swing trading software -  ",0,0
2012-10-31,"   still plenty of sheep sellers dashing for the cliff to exit at any price. Note   overnight  ",0,0
2012-10-31," Time Spread Looks Good for Picking  ",0,0
2012-10-31,"Corn Time Spread Looks Good For Picking   ",1,0
2012-10-31,"Grains Commentary  -        ",0,0
2012-10-31,"Today In Commodities: Wheat 'A Laggard, Not a Leader'            ",0,0
2012-10-31,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-01," - Teucrium Corn Stock Analysis - practice trading -  ",0,0
2012-11-01,"Long-only Commodity ETFs vs. Futures- October 2012   Who wins?      ",0,0
2012-11-01,"Our long  Dec-12 CFDs on Saxo have hit target profit @.41 (dd 31 Oct @.50). Exit & bank 40% geared profit!  ",0,0
2012-11-01,"The Surging Demographic Trends Behind Grain Investing        ",0,0
2012-11-01,"Today In Commodities: Healthy Losses In Livestock             ",1,0
2012-11-01,"We like this  consolidation! MT   analogy suggests consol and dip < 700 before massive 1000 spike!  ",1,0
2012-11-02," - Teucrium Corn Stock Analysis - fx live day trading -  ",0,0
2012-11-02," continues to cob those who chased the August top",0,0
2012-11-02,"DEC 13   unch",0,0
2012-11-02,"So glad I let my  trade loose last week bf any real damage was done.  small loss  ",0,0
2012-11-04," - teucrium corn stock analysis - all stocks -  ",0,0
2012-11-04," - Teucrium Corn Stock Analysis - fibonacci trading -  ",0,0
2012-11-05," - Teucrium Corn Stock Analysis - stock picks -  ",0,0
2012-11-05," - Teucrium Corn Stock Analysis - stock picks 2010 -  ",0,0
2012-11-05,"Daily& Weekly Analysis For  |    ",0,0
2012-11-05,"The Surging Demographic Trends Behind Grain Investing       ",0,0
2012-11-05,"Today In Commodities: Stocks Await Election Results            ",0,1
2012-11-05,"Ways to Play the Agriculture Sector       ",0,1
2012-11-05,"Why Have Corn Exports Diminished? via     ",1,0
2012-11-06,"Crop Progress: U.S. Harvest Wrapping Up     ",0,0
2012-11-06,"Today In Commodities: Loonie Looking Bullish              ",0,0
2012-11-06,"Ways to Play the Agriculture Sector        via ",0,0
2012-11-06,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-07," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-07," 12   trades UNCH",1,0
2012-11-07,"Commodities And Global Weather Impacts          ",0,0
2012-11-07,"Today In Commodities:         ",0,0
2012-11-07,"Today In Commodities: Stocks Fall To 3-Month Lows On Election News         ",1,0
2012-11-08," : I did not call them worthless Just that air, water, food, self defense, shelter, etc all come first to many.  ",0,0
2012-11-08,"China's next leader keeps Iowa close to his heart |  -   ",1,0
2012-11-08,"Today In Commodities: Lots of Moving Parts In Currencies           ",1,0
2012-11-09," mornin! What price what you be buying/adding to  ?",0,0
2012-11-09,"Corn could move up to the unheard level of -/bushel in 2013, says Morgan Stanley'      ",0,0
2012-11-09,"Dow up 220  today ?  limit up life is good",0,0
2012-11-09,"Morgan Stanley on : may be the best performing commodity in first half of 2013, rising as much as 34% as supply shrinks. ",0,0
2012-11-09,"Nov 9-2012 Fri - Mkt Open  168.20  31.29  54.76  20.86  22.20  126.21  47.47   -  GOP",0,0
2012-11-09,"Until we see a resolve to the cliff, expect to see demand for inelastic inflation sensative goods:  ,   ",1,0
2012-11-09,"WASDE: Corn And Soybean Yields Increase     ",0,0
2012-11-09,"Ways to Play the Agriculture Sector        via ",1,0
2012-11-09,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-09,"With corn going limit up, here's an updated chart on the  ETF   ",0,0
2012-11-09,"Worthy read from  - Commodities And Global Weather Impacts          ",0,0
2012-11-10," - Teucrium Corn Stock Analysis - buy and sell stock -  ",0,0
2012-11-11," - Teucrium Corn Stock Analysis - best day trading system -  ",0,0
2012-11-11," - Teucrium Corn Stock Analysis - day trading wikipedia -  ",0,0
2012-11-11," - Teucrium Corn Stock Analysis - stock investors -  ",0,0
2012-11-11,"on messing up the corn market   from   ",0,0
2012-11-12," - Teucrium Corn Stock Analysis - day trading video -  ",0,0
2012-11-12,"   video of longer term swing charts on corn  ",0,0
2012-11-12,"  may resolve wave count and month long of sideways uncertainty today.  PLEASE!   ",0,0
2012-11-12," continues to cob people that bought the August top -1%",0,0
2012-11-12," down 2.6%, if this pullback sticks, can help rally ",0,0
2012-11-12," down,  up. I used to be known as ""The Chicken Man."" Now I'm just buying guns,",0,0
2012-11-12," is making that positive divergence I wrote about last monday.    ",0,0
2012-11-12,"3 Commodity ETFs Flying Under Your Radar     ",0,1
2012-11-12,"Hello.  RT  'Amaizing'  analogy suggests consol and another dip below 700 before massive 1000 spike  ",2,0
2012-11-12,"SETTLEMENTS: Baltic dry index -2.66% Chinese corn 08% Chinese soybeans -2.45% Tokyo corn -1.66% Tokyo soybeans -1.90%   ",0,0
2012-11-12,"The grains get a downgrade from Goldman following Friday's USDA report raising harve      ",0,0
2012-11-12,"Today In : Weakness Persists In Grains              ",0,0
2012-11-12,"Today In Commodities: Weakness Persists In Grains             ",0,0
2012-11-12,"wheat is only thing in grains complex not under last months lows         ",1,0
2012-11-12,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",1,0
2012-11-13,"  Your not trading  , lol   well  at least  popcorn will be cheap  this winter.",0,0
2012-11-13," on the High! +7.2",3,0
2012-11-13," trying to break down a little below 46. I still like this paired with  as cotton will get pushed aside to grow corn next season.",0,0
2012-11-13,"Bought  yesterday, and its not down today, which is nice",0,0
2012-11-13,"Loving my  and  not so much my  or   ",0,0
2012-11-13,"Today In : Weakness Persists In Grains            ",0,0
2012-11-13,"Today In : Weakness Persists In Grains             ",0,0
2012-11-14," - strategy thoughts for triangle retest   ",1,0
2012-11-14," Abigail-I am loving that  short! Its been a great short (you have a good memory) but its taking a Long time! ",0,0
2012-11-14," you must be loving your  short w Rising W nicely confirmed for 5.50 & supported by bearish Sym Tri but both taking time",0,0
2012-11-14,"Crop Progress: An Early End To Harvest     ",0,0
2012-11-14,"December  closes above 7.324 will confirm the early week decline as a ※bear trap§ which should trigger short covering bouuce.",2,0
2012-11-14,"RT :  - strategy thoughts for triangle retest   ",0,0
2012-11-14,"Today In Commodities: Energy Gets A Lift              ",0,0
2012-11-15," - teucrium corn stock analysis - day trading -  ",0,0
2012-11-15," : I'll KEEP your post so I can HAUNT you with it for the next 1,2,3,+ years!!   ;-)  Hey, good to see you here  ",0,0
2012-11-15,"Daily Grain Commentary  -       ",0,0
2012-11-15,"We bought  and held it for like a day - made 50bps, hooray",0,0
2012-11-16," - Teucrium Corn Stock Analysis - stock news -  ",0,0
2012-11-16,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-17," - Teucrium Corn Stock Analysis - day trade online -  ",0,0
2012-11-18," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-19," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-19," (I bought last wk, and sold too early); but buying it here is a big mistake",1,0
2012-11-19," I put the corn backI was just looking. ",0,0
2012-11-19,"Midwest Farmland Values Rise 13% Despite Drought     ",0,0
2012-11-19,"RT : RT : Midwest Farmland Values Rise 13% Despite Drought     ",0,0
2012-11-20," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-20," - Teucrium Corn Stock Analysis - swing trading blog -  ",0,0
2012-11-20,"  haven't give an update about it in a while but I still got the same position on.",0,0
2012-11-20,"  were do we short ",0,0
2012-11-20,"Commodity Chart Of The Day: Corn   ",0,1
2012-11-20,"The State Of U.S. Farmland Values     ",2,1
2012-11-20,"Today In Commodities: Yen Continues To Stumble             ",0,0
2012-11-20,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-21," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-21," - Teucrium Corn Stock Analysis - index trading -  ",0,0
2012-11-21," looks like more a short now than a long",0,2
2012-11-21," shorting  the day before Thanksgiving?! Seems a little insensitive to our native American brethren",0,0
2012-11-21,"Corn ETF Holds Support: Time To Buy?   ",0,0
2012-11-21,"Grains Commentary -       ",0,0
2012-11-21,"Today In Commodities: Crude Shows Resilience Amid Mid-East Cease Fire         ",1,1
2012-11-21,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-22," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-22,"Corn ETF Holds Support: Time To Buy?   ",0,0
2012-11-22,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-23," - teucrium corn stock analysis - online futures trading -  ",0,0
2012-11-23,"DEC 13   on the high",0,0
2012-11-23,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-25," - Teucrium Corn Stock Analysis - day trading lessons -  ",0,0
2012-11-25," : Corn - Descending Triangle - Bearish     ",0,0
2012-11-25,"CH   trades 7.50   whats limit up   ",0,0
2012-11-25,"LOL!!! RT : CH   trades 7.50   whats limit up   ",0,1
2012-11-25,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-26," - Teucrium Corn Stock Analysis - investing in stocks -  ",0,0
2012-11-26," Read this story and ask the panel about !     ",2,0
2012-11-26," whats limit up lol  ",0,0
2012-11-26,"DEC 13   trades 631 new highs up 2 cents",0,0
2012-11-26,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-11-27," - Teucrium Corn Stock Analysis - 2011 penny stock picks -  ",0,0
2012-11-27,"  Where could  possibly go to? .00",0,0
2012-11-27," We seem to remember you say to Short  at .30, .40, .50, and now .60! When will it be time to call it a breakout?",0,0
2012-11-27,":  All the action in here is in /.  Outright scalps remain illiquid, choppy & prone to sudden gaps.",0,0
2012-11-27,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",1,0
2012-11-28," - Teucrium Corn Stock Analysis - best indicators for day trading -  ",0,0
2012-11-29," - Teucrium Corn Stock Analysis -  -  ",0,0
2012-11-29," - teucrium corn stock analysis - start day trading -  ",0,0
2012-11-29," : Nice TWDL charting Mick  ",0,0
2012-11-29,": Energy Heads Lower                ",0,0
2012-11-29,"Commodities: Energy Heads Lower                ",0,0
2012-11-29,"ROYL, F, PUNL, , ES have been on my plate lately.   Plus the day trades and of course TWDL   Got in SV  ",0,0
2012-11-30," - Teucrium Corn Stock Analysis - penny stock trading -  ",0,0
2012-11-30," - Teucrium Corn Stock Analysis - stock of the day -  ",0,0
2012-11-30," Lets see if  can close positive!",0,0
2012-11-30," please Follow    Great  info        ",1,1
2012-11-30,"A Look At Commodities, Weather And The Lingering Drought In The Plains         ",0,0
2012-12-01," - teucrium corn stock analysis - stock trading basics -  ",0,0
2012-12-01,"Commodities: ,  Due For A Correction ???             ",0,0
2012-12-01,"Commodities: Gold, Silver Due For A Correction             ",0,1
2012-12-02," - Teucrium Corn Stock Analysis - position trading -  ",0,0
2012-12-02,"BBDA main drink has HIGH FRUCTOSE  SYRUP  ",0,0
2012-12-02,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-12-03," - teucrium corn stock analysis - precious metals stocks -  ",0,0
2012-12-03,"My latest also up on Minyanville ""Long-Term Trend Analysis of Key Agriculture Commodities""      ",0,1
2012-12-03,"United States leads the way in high fructose corn syrup intake with a staggering 55 lbs/person/year average - ",0,0
2012-12-04,"Grains Commentary       ",0,0
2012-12-04,"Long-only Commodity ETFs vs Futures- November 2012   The contenders:      ",0,0
2012-12-04,"Today In : Keep Currencies On The Radar            ",0,0
2012-12-04,"Today In Commodities: Keep Currencies On The Radar            ",0,0
2012-12-05," - teucrium corn stock analysis - best stock trading software -  ",0,0
2012-12-05," on the tape ",0,0
2012-12-05,"DEC 14  Yes Dec 14    up 8 cents trades  606",0,0
2012-12-05,"Today In : Dollar Digs In And Trades Higher            ",0,0
2012-12-05,"Today In Commodities: Dollar Digs In And Trades Higher            ",0,1
2012-12-05,"Today In Commodities: Keep Currencies On The Radar            ",0,0
2012-12-05,"Wheat Price Forecast: Predicting Food Commodities Price Rise           ",0,0
2012-12-06,"Drought Part 2 -  RT :    Wyoming, Colorado and Nebraska  are seeing their driest year on record",0,0
2012-12-06,"Goldman on : overweight, forecasting 7% drop in 12 months; backing crude ,  and , expecting  to peak.",0,0
2012-12-06,"Goldman says go overweight commodities in 2013. , , , , . ",0,0
2012-12-06,"Grains Commentary        ",1,0
2012-12-06,"Long Term Trend Analysis of Key Agriculture Commodities       ",1,1
2012-12-06,"RT  Long Term Trend Analysis of Key Agriculture Commodities       ",0,0
2012-12-06,"Shorted corn at 749.66. SL 760. Slow Stoch crossed under 80 on daily chart. ",0,0
